epsilon,n_respondents,bias,seed,method,l1_error,max_abs_error
2.0,1000,moderate,1022,raw_frequencies,0.06900000000000003,0.0345
2.0,1000,moderate,1022,rr_debiased,0.04233778682189038,0.02116889341094519
2.0,1000,moderate,1022,poststratified,0.06438912942338934,0.032194564711694684
2.0,1000,moderate,1023,raw_frequencies,0.08700000000000005,0.04350000000000001
2.0,1000,moderate,1023,rr_debiased,0.021764045826404427,0.010882022913202116
2.0,1000,moderate,1023,poststratified,0.08495255641815944,0.04247627820907979
2.0,1000,moderate,1024,raw_frequencies,0.12200000000000003,0.061000000000000054
2.0,1000,moderate,1024,rr_debiased,0.13345006837332818,0.06672503418666409
2.0,1000,moderate,1024,poststratified,0.03498923142178101,0.017494615710890504
2.0,1000,moderate,1025,raw_frequencies,0.156,0.07800000000000001
2.0,1000,moderate,1025,rr_debiased,0.18341486793379402,0.09170743396689701
2.0,1000,moderate,1025,poststratified,0.03373096970165376,0.01686548485082684
2.0,1000,moderate,1026,raw_frequencies,0.10200000000000001,0.051000000000000045
2.0,1000,moderate,1026,rr_debiased,0.11875453909083816,0.059377269545419054
2.0,1000,moderate,1026,poststratified,0.06815394595709273,0.03407697297854628
2.0,1000,moderate,1027,raw_frequencies,0.14200000000000004,0.07100000000000006
2.0,1000,moderate,1027,rr_debiased,0.1834148679337941,0.09170743396689701
2.0,1000,moderate,1027,poststratified,0.08299624421813084,0.04149812210906545
2.0,1000,moderate,1028,raw_frequencies,0.14800000000000005,0.07400000000000007
2.0,1000,moderate,1028,rr_debiased,0.18635397379029212,0.09317698689514603
2.0,1000,moderate,1028,poststratified,0.062214246168325216,0.031107123084162636
2.0,1000,moderate,1029,raw_frequencies,0.14200000000000004,0.07100000000000006
2.0,1000,moderate,1029,rr_debiased,0.14814559765581817,0.07407279882790907
2.0,1000,moderate,1029,poststratified,0.038046681601750176,0.019023340800874977
2.0,1000,strong,1000,raw_frequencies,0.214,0.10700000000000004
2.0,1000,strong,1000,rr_debiased,0.3097964197632078,0.1548982098816039
2.0,1000,strong,1000,poststratified,0.1385211929734657,0.06926059648673288
2.0,1000,strong,1001,raw_frequencies,0.18400000000000002,0.09200000000000003
2.0,1000,strong,1001,rr_debiased,0.27746625534173,0.13873312767086493
2.0,1000,strong,1001,poststratified,0.05531173098988157,0.027655865494940757
2.0,1000,strong,1002,raw_frequencies,0.22400000000000003,0.11200000000000004
2.0,1000,strong,1002,rr_debiased,0.24779068169794924,0.12389534084897463
2.0,1000,strong,1002,poststratified,0.06628766647215897,0.0331438332360795
2.0,1000,strong,1003,raw_frequencies,0.19400000000000003,0.09700000000000003
2.0,1000,strong,1003,rr_debiased,0.20986682064227602,0.10493341032113801
2.0,1000,strong,1003,poststratified,0.09725073194318498,0.048625365971592505
2.0,1000,strong,1004,raw_frequencies,0.11600000000000002,0.05800000000000005
2.0,1000,strong,1004,rr_debiased,0.1687193386513041,0.08435966932565203
2.0,1000,strong,1004,poststratified,0.11585729738847439,0.057928648694237195
2.0,1000,strong,1005,raw_frequencies,0.21000000000000002,0.10500000000000004
2.0,1000,strong,1005,rr_debiased,0.2272169407024633,0.11360847035123162
2.0,1000,strong,1005,poststratified,0.06572375419582024,0.032861877097910136
2.0,1000,strong,1006,raw_frequencies,0.2,0.10000000000000003
2.0,1000,strong,1006,rr_debiased,0.30391820805021175,0.15195910402510587
2.0,1000,strong,1006,poststratified,0.05123930531908302,0.025619652659541498
2.0,1000,strong,1007,raw_frequencies,0.13800000000000004,0.06900000000000006
2.0,1000,strong,1007,rr_debiased,0.15990202108181012,0.07995101054090509
2.0,1000,strong,1007,poststratified,0.1058390155133418,0.05291950775667087
2.0,1000,strong,1008,raw_frequencies,0.19400000000000003,0.09700000000000003
2.0,1000,strong,1008,rr_debiased,0.21868413821177,0.10934206910588501
2.0,1000,strong,1008,poststratified,0.07970553581631679,0.03985276790815834
2.0,1000,strong,1009,raw_frequencies,0.19600000000000004,0.09800000000000003
2.0,1000,strong,1009,rr_debiased,0.27746625534173,0.13873312767086493
2.0,1000,strong,1009,poststratified,0.09439547380468921,0.047197736902344634
2.0,1000,strong,1010,raw_frequencies,0.15000000000000005,0.07500000000000007
2.0,1000,strong,1010,rr_debiased,0.1804757620772961,0.09023788103864805
2.0,1000,strong,1010,poststratified,0.010569130169418878,0.005284565084709425
2.0,1000,strong,1011,raw_frequencies,0.162,0.08100000000000002
2.0,1000,strong,1011,rr_debiased,0.20104950307278202,0.10052475153639101
2.0,1000,strong,1011,poststratified,0.04965753317452806,0.024828766587264017
2.0,1000,strong,1012,raw_frequencies,0.22200000000000006,0.11100000000000004
2.0,1000,strong,1012,rr_debiased,0.27158804362873395,0.135794021814367
2.0,1000,strong,1012,poststratified,0.01468956282536521,0.007344781412682633
2.0,1000,strong,1013,raw_frequencies,0.19800000000000004,0.09900000000000003
2.0,1000,strong,1013,rr_debiased,0.26570983191573794,0.13285491595786897
2.0,1000,strong,1013,poststratified,0.0865538324873435,0.04327691624367175
2.0,1000,strong,1014,raw_frequencies,0.19400000000000003,0.09700000000000003
2.0,1000,strong,1014,rr_debiased,0.20398860892928003,0.10199430446464003
2.0,1000,strong,1014,poststratified,0.09653589246711686,0.048267946233558456
2.0,1000,strong,1015,raw_frequencies,0.24200000000000002,0.12100000000000005
2.0,1000,strong,1015,rr_debiased,0.3333092666151917,0.16665463330759583
2.0,1000,strong,1015,poststratified,0.06929247554346704,0.034646237771733535
2.0,1000,strong,1016,raw_frequencies,0.202,0.10100000000000003
2.0,1000,strong,1016,rr_debiased,0.3097964197632078,0.1548982098816039
2.0,1000,strong,1016,poststratified,0.08526325220583575,0.042631626102917874
2.0,1000,strong,1017,raw_frequencies,0.22200000000000006,0.11100000000000004
2.0,1000,strong,1017,rr_debiased,0.2686489377722359,0.13432446888611788
2.0,1000,strong,1017,poststratified,0.06083047980617079,0.03041523990308531
2.0,1000,strong,1018,raw_frequencies,0.168,0.08400000000000002
2.0,1000,strong,1018,rr_debiased,0.23925787920725597,0.11962893960362792
2.0,1000,strong,1018,poststratified,0.08371361291836604,0.04185680645918305
2.0,1000,strong,1019,raw_frequencies,0.204,0.10200000000000004
2.0,1000,strong,1019,rr_debiased,0.2980399963372159,0.14901999816860795
2.0,1000,strong,1019,poststratified,0.05075749187905701,0.02537874593952849
2.0,1000,strong,1020,raw_frequencies,0.17200000000000001,0.08600000000000002
2.0,1000,strong,1020,rr_debiased,0.201049503072782,0.10052475153639101
2.0,1000,strong,1020,poststratified,0.07483230769601981,0.03741615384800989
2.0,1000,strong,1021,raw_frequencies,0.25000000000000006,0.12500000000000006
2.0,1000,strong,1021,rr_debiased,0.28599905783242324,0.1429995289162116
2.0,1000,strong,1021,poststratified,0.20164934159853848,0.10082467079926921
2.0,1000,strong,1022,raw_frequencies,0.24000000000000002,0.12000000000000005
2.0,1000,strong,1022,rr_debiased,0.28922267876772184,0.1446113393838609
2.0,1000,strong,1022,poststratified,0.1635186341144591,0.08175931705722955
2.0,1000,strong,1023,raw_frequencies,0.20600000000000002,0.10300000000000004
2.0,1000,strong,1023,rr_debiased,0.3186137373327017,0.15930686866635085
2.0,1000,strong,1023,poststratified,0.1004522934903112,0.05022614674515552
2.0,1000,strong,1024,raw_frequencies,0.154,0.07700000000000001
2.0,1000,strong,1024,rr_debiased,0.209866820642276,0.10493341032113801
2.0,1000,strong,1024,poststratified,0.11267871602945836,0.05633935801472928
2.0,1000,strong,1025,raw_frequencies,0.158,0.07900000000000001
2.0,1000,strong,1025,rr_debiased,0.180475762077296,0.09023788103864794
2.0,1000,strong,1025,poststratified,0.041283038831688934,0.020641519415844467
2.0,1000,strong,1026,raw_frequencies,0.11200000000000002,0.05600000000000005
2.0,1000,strong,1026,rr_debiased,0.15990202108181012,0.07995101054090503
2.0,1000,strong,1026,poststratified,0.15988448776159173,0.07994224388079585
2.0,1000,strong,1027,raw_frequencies,0.14600000000000005,0.07300000000000006
2.0,1000,strong,1027,rr_debiased,0.16284112693830813,0.08142056346915405
2.0,1000,strong,1027,poststratified,0.057594511967509865,0.028797255983754877
2.0,1000,strong,1028,raw_frequencies,0.254,0.12700000000000006
2.0,1000,strong,1028,rr_debiased,0.3274310549021958,0.1637155274510979
2.0,1000,strong,1028,poststratified,0.1284929102664352,0.06424645513321758
2.0,1000,strong,1029,raw_frequencies,0.156,0.07800000000000001
2.0,1000,strong,1029,rr_debiased,0.21574503235527198,0.10787251617763599
2.0,1000,strong,1029,poststratified,0.038943532293335026,0.01947176614666757
2.0,2000,none,1000,raw_frequencies,0.09300000000000005,0.046500000000000014
2.0,2000,none,1000,rr_debiased,0.021764045826404427,0.010882022913202227
2.0,2000,none,1000,poststratified,0.02541461080961277,0.012707305404806413
2.0,2000,none,1001,raw_frequencies,0.07900000000000004,0.03950000000000001
2.0,2000,none,1001,rr_debiased,0.03583303345410724,0.017916516727053633
2.0,2000,none,1001,poststratified,0.038646656903171595,0.019323328451585797
2.0,2000,none,1002,raw_frequencies,0.07400000000000004,0.037000000000000005
2.0,2000,none,1002,rr_debiased,0.03205091632414736,0.01602545816207368
2.0,2000,none,1002,poststratified,0.040600745041772135,0.020300372520886067
2.0,2000,none,1003,raw_frequencies,0.0840000000000001,0.04200000000000001
2.0,2000,none,1003,rr_debiased,0.05934588030609114,0.029672940153045557
2.0,2000,none,1003,poststratified,0.06313455153296355,0.03156727576648177
2.0,2000,none,1004,raw_frequencies,0.09500000000000003,0.04749999999999999
2.0,2000,none,1004,rr_debiased,0.0038448956086156727,0.0019224478043078363
2.0,2000,none,1004,poststratified,0.0046311612938554625,0.002315580646927745
2.0,2000,none,1005,raw_frequencies,0.07800000000000004,0.03900000000000001
2.0,2000,none,1005,rr_debiased,0.05115510439138435,0.025577552195692188
2.0,2000,none,1005,poststratified,0.05824161652399126,0.029120808261995645
2.0,2000,none,1006,raw_frequencies,0.10900000000000004,0.05449999999999999
2.0,2000,none,1006,rr_debiased,0.04793148345608558,0.023965741728042778
2.0,2000,none,1006,poststratified,0.05065895122112063,0.025329475610560426
2.0,2000,none,1007,raw_frequencies,0.07200000000000004,0.03600000000000003
2.0,2000,none,1007,rr_debiased,0.05703331610438028,0.02851665805219017
2.0,2000,none,1007,poststratified,0.045408990240181135,0.022704495120090484
2.0,2000,none,1008,raw_frequencies,0.09500000000000003,0.04749999999999999
2.0,2000,none,1008,rr_debiased,0.008253554393362672,0.004126777196681308
2.0,2000,none,1008,poststratified,0.009016046525828186,0.004508023262914218
2.0,2000,none,1009,raw_frequencies,0.09500000000000003,0.04749999999999999
2.0,2000,none,1009,rr_debiased,0.01350522445157154,0.00675261222578577
2.0,2000,none,1009,poststratified,0.013894315105567462,0.006947157552783745
2.0,2000,none,1010,raw_frequencies,0.08900000000000005,0.04450000000000001
2.0,2000,none,1010,rr_debiased,0.013789739530372325,0.006894869765186162
2.0,2000,none,1010,poststratified,0.008656228597366061,0.004328114298683017
2.0,2000,none,1011,raw_frequencies,0.08000000000000004,0.040000000000000036
2.0,2000,none,1011,rr_debiased,0.06732018660212333,0.03366009330106168
2.0,2000,none,1011,poststratified,0.060874562988827124,0.03043728149441355
2.0,2000,none,1012,raw_frequencies,0.0780000000000001,0.03900000000000001
2.0,2000,none,1012,rr_debiased,0.04465035102360118,0.022325175511800577
2.0,2000,none,1012,poststratified,0.03931774507682195,0.019658872538410976
2.0,2000,none,1013,raw_frequencies,0.09400000000000003,0.046999999999999986
2.0,2000,none,1013,rr_debiased,0.02232254202106551,0.01116127101053288
2.0,2000,none,1013,poststratified,0.02454337268532858,0.0122716863426644
2.0,2000,none,1014,raw_frequencies,0.08300000000000005,0.04150000000000001
2.0,2000,none,1014,rr_debiased,0.021764045826404427,0.010882022913202227
2.0,2000,none,1014,poststratified,0.01600620080888504,0.00800310040444252
2.0,2000,none,1015,raw_frequencies,0.07200000000000009,0.036000000000000004
2.0,2000,none,1015,rr_debiased,0.057876327377842124,0.028938163688921048
2.0,2000,none,1015,poststratified,0.06394143589604992,0.031970717948024974
2.0,2000,none,1016,raw_frequencies,0.09100000000000005,0.04550000000000001
2.0,2000,none,1016,rr_debiased,0.01000762240041242,0.00500381120020621
2.0,2000,none,1016,poststratified,0.011861042144679368,0.005930521072339656
2.0,2000,none,1017,raw_frequencies,0.10200000000000004,0.05099999999999999
2.0,2000,none,1017,rr_debiased,0.027357742460599688,0.013678871230299816
2.0,2000,none,1017,poststratified,0.030210803160973715,0.015105401580486955
2.0,2000,none,1018,raw_frequencies,0.12500000000000006,0.0625
2.0,2000,none,1018,rr_debiased,0.05024404765779647,0.02512202382889822
2.0,2000,none,1018,poststratified,0.052720507589354704,0.026360253794677324
2.0,2000,none,1019,raw_frequencies,0.12700000000000006,0.0635
2.0,2000,none,1019,rr_debiased,0.0496802844816652,0.024840142240832613
2.0,2000,none,1019,poststratified,0.04912624389506823,0.0245631219475341
2.0,2000,none,1020,raw_frequencies,0.08800000000000005,0.04400000000000001
2.0,2000,none,1020,rr_debiased,0.04086823389364133,0.02043411694682068
2.0,2000,none,1020,poststratified,0.041012795746625086,0.020506397873312487
2.0,2000,none,1021,raw_frequencies,0.11400000000000005,0.056999999999999995
2.0,2000,none,1021,rr_debiased,0.06934823572503337,0.034674117862516785
2.0,2000,none,1021,poststratified,0.07786420585146578,0.03893210292573285
2.0,2000,none,1022,raw_frequencies,0.12500000000000006,0.0625
2.0,2000,none,1022,rr_debiased,0.04674117862516716,0.023370589312583595
2.0,2000,none,1022,poststratified,0.047036842875005175,0.023518421437502518
2.0,2000,none,1023,raw_frequencies,0.09800000000000003,0.04899999999999999
2.0,2000,none,1023,rr_debiased,0.01119266024986068,0.0055963301249303266
2.0,2000,none,1023,poststratified,0.013332489124971675,0.0066662445624858235
2.0,2000,none,1024,raw_frequencies,0.07800000000000004,0.03900000000000001
2.0,2000,none,1024,rr_debiased,0.04233778682189035,0.02116889341094519
2.0,2000,none,1024,poststratified,0.049804434853378016,0.02490221742668891
2.0,2000,none,1025,raw_frequencies,0.09900000000000003,0.04949999999999999
2.0,2000,none,1025,rr_debiased,0.008532802490693242,0.004266401245346635
2.0,2000,none,1025,poststratified,0.016266596576541448,0.008133298288270752
2.0,2000,none,1026,raw_frequencies,0.048000000000000015,0.023999999999999994
2.0,2000,none,1026,rr_debiased,0.06641439685000566,0.033207198425002804
2.0,2000,none,1026,poststratified,0.06680637740416037,0.03340318870208017
2.0,2000,none,1027,raw_frequencies,0.11200000000000004,0.055999999999999994
2.0,2000,none,1027,rr_debiased,0.032609412518808556,0.016304706259404278
2.0,2000,none,1027,poststratified,0.026748807796575763,0.013374403898287895
2.0,2000,none,1028,raw_frequencies,0.09800000000000003,0.04899999999999999
2.0,2000,none,1028,rr_debiased,0.039957177160053564,0.019978588580026768
2.0,2000,none,1028,poststratified,0.03699286849186928,0.018496434245934612
2.0,2000,none,1029,raw_frequencies,0.09600000000000003,0.04799999999999999
2.0,2000,none,1029,rr_debiased,0.004687906882077597,0.002343953441038771
2.0,2000,none,1029,poststratified,0.003270515096911064,0.0016352575484555043
2.0,2000,moderate,1000,raw_frequencies,0.15200000000000005,0.07600000000000007
2.0,2000,moderate,1000,rr_debiased,0.16137157401005914,0.08068578700502954
2.0,2000,moderate,1000,poststratified,0.03864387844137673,0.019321939220688367
2.0,2000,moderate,1001,raw_frequencies,0.13600000000000007,0.06800000000000006
2.0,2000,moderate,1001,rr_debiased,0.11847002401203757,0.05923501200601877
2.0,2000,moderate,1001,poststratified,0.03458662365891205,0.0172933118294559
2.0,2000,moderate,1002,raw_frequencies,0.15100000000000002,0.07550000000000007
2.0,2000,moderate,1002,rr_debiased,0.14051331793577243,0.07025665896788624
2.0,2000,moderate,1002,poststratified,0.04390117301356869,0.02195058650678436
2.0,2000,moderate,1003,raw_frequencies,0.12700000000000003,0.06350000000000006
2.0,2000,moderate,1003,rr_debiased,0.12022409201908715,0.06011204600954356
2.0,2000,moderate,1003,poststratified,0.01748351530131964,0.00874175765065982
2.0,2000,moderate,1004,raw_frequencies,0.12700000000000003,0.06350000000000006
2.0,2000,moderate,1004,rr_debiased,0.1599020210818101,0.07995101054090503
2.0,2000,moderate,1004,poststratified,0.04751389485521473,0.023756947427607367
2.0,2000,moderate,1005,raw_frequencies,0.094,0.04700000000000004
2.0,2000,moderate,1005,rr_debiased,0.09818079809535218,0.04909039904767609
2.0,2000,moderate,1005,poststratified,0.03232890604736316,0.01616445302368158
2.0,2000,moderate,1006,raw_frequencies,0.10000000000000006,0.050000000000000044
2.0,2000,moderate,1006,rr_debiased,0.08201571588461326,0.04100785794230666
2.0,2000,moderate,1006,poststratified,0.055972925674803414,0.027986462837401638
2.0,2000,moderate,1007,raw_frequencies,0.12700000000000003,0.06350000000000006
2.0,2000,moderate,1007,rr_debiased,0.13491962130157711,0.06745981065078854
2.0,2000,moderate,1007,poststratified,0.01976333431921959,0.009881667159609892
